Address,AreaName,Price,lat,lng,postal_code,neighbourhood
"#3007 - 59 ANNIE CRAIG DR Toronto, ON",Mimico,549900,43.624969,-79.478081,,
"#808 - 880 GRANDVIEW WAY Toronto, ON",Willowdale,428800,43.775146,-79.412666,,
"#1406 - 80 MARINE PARADE DR Toronto, ON",Mimico,399900,43.625541999999996,-79.477242,,
"#315 - 352 FRONT ST W Toronto, ON",Downtown,345000,43.643485999999996,-79.392303,,
"#Ph1421 - 629 KING ST W Toronto, ON",Downtown,1699990,43.643947999999995,-79.401474,,
"496 -498 HORNER AVE Toronto, ON",Alderwood,1148000,43.602165,-79.544388,,
"#1303 - 32 DAVENPORT RD Toronto, ON",Midtown Toronto,738000,43.673171999999994,-79.389687,,
"#2519 - 25 GREENVIEW AVE Toronto, ON",Newtonbrook,562000,43.78067,-79.41834300000001,,
"#2905 - 18 YONGE ST Toronto, ON",Downtown,389000,43.644455,-79.37653399999999,,
"#3208 - 9 BOGERT AVE Toronto, ON",Lansing,629900,43.760303,-79.411621,,
"#1604 - 215 FORT YORK BLVD Toronto, ON",Niagara,559000,43.636345,-79.404808,,
"#2710 - 155 LEGION RD Toronto, ON",Mimico,349000,43.62381,-79.488022,,
"#122 - 5225 FINCH AVE E Toronto, ON",Bridlewood,279800,43.796768,-79.315636,,
"#507 - 12 YORK ST Toronto, ON",Downtown,549000,43.641632,-79.38205,,
"#609 - 70 TEMPERANCE ST Toronto, ON",Downtown,458900,43.650372,-79.382347,,
"#819 - 25 GREENVIEW AVE Toronto, ON",Newtonbrook,514900,43.78067,-79.41834300000001,,
"#1 - 288 ST CLAIR AVE W Toronto, ON",Midtown Toronto,2275990,43.685131,-79.410217,,
"#233 - 25 BAMBURGH CIRC Toronto, ON",Steeles,508888,43.815434,-79.325745,,
"#40 - 30 IRONSIDE CRES Toronto, ON",Armdale,366735,43.825053999999994,-79.24681899999999,,
"#2510 - 33 EMPRESS AVE Toronto, ON",Willowdale,559000,43.769207,-79.412132,,
"#2301 - 5162 YONGE ST Toronto, ON",Willowdale,475000,43.769665,-79.41378,,
"#709 - 28 BYNG AVE Toronto, ON",Willowdale,419800,43.777054,-79.41378,,
"#310 - 5508 YONGE ST Toronto, ON",Willowdale,425000,43.778439,-79.416069,,
"#352 - 1030 KING ST W Toronto, ON",Niagara,549000,43.641579,-79.415901,,
"#901 - 4968 YONGE ST Toronto, ON",Willowdale,339000,43.76556,-79.41280400000001,,
"#913 - 21 GRAND MAGAZINE ST Toronto, ON",Niagara,479000,43.63641,-79.402,,
"#2706 - 2220 LAKESHORE RD Toronto, ON",Mimico,343000,43.62273,-79.483192,,
"#526 - 560 KING ST W Toronto, ON",Downtown,479999,43.644852,-79.399101,,
"#1601 - 33 CHARLES ST E Toronto, ON",Downtown,449000,43.668785,-79.384766,,
"#4505 - 45 CHARLES ST E Toronto, ON",Downtown,422000,43.668777,-79.383995,,
"#2311 - 352 FRONT ST W Toronto, ON",Downtown,412000,43.643485999999996,-79.392303,,
"#B6 - 4227 SHEPPARD AVE E Toronto, ON",Agincourt,168000,43.785206,-79.277573,,
"#110 - 2772 KEELE ST Toronto, ON",Downsview,379999,43.727539,-79.482857,,
"#2210 - 36 LEE CENTRE DR Toronto, ON",Woburn,325000,43.78167,-79.247215,,
"#2902 - 390 CHERRY ST Toronto, ON",Downtown,769000,43.650555,-79.357384,,
"#1306 - 318 KING ST E Toronto, ON",Downtown,649000,43.652454,-79.363731,,
"#405 - 1 Michael Power Pl Toronto, ON",Islington - City Centre West,329900,43.643925,-79.528885,,
"#707 - 2 Aberfoyle Cres Toronto, ON",Islington - City Centre West,859000,43.646122,-79.521828,,
"##1008 - 420 Mill Rd Toronto, ON",Eringate - Centennial - West Deane,335000,43.644711,-79.58869200000001,,
"#514 - 9 Michael Power Pl Toronto, ON",Islington - City Centre West,349900,43.644661,-79.529335,,
"32B Keith Ave Toronto, ON",Fairbank,799000,43.690666,-79.46199,,
"1 Pegasus Tr Toronto, ON",Woburn,649000,43.779556,-79.225761,,
"14 Elmview Dr Toronto, ON",Birch Cliff,1089900,43.684292,-79.27916,,
"144 Rory Rd Toronto, ON",Maple Leaf,499900,43.720539,-79.48439,,
"75 Cayuga Ave Toronto, ON",Harwood,419900,43.678665,-79.478302,,
"3 Acton Ave Toronto, ON",Bathurst Manor,999000,43.760948,-79.44489300000001,,
"71 Delemere Ave Toronto, ON",Lambton,639000,43.670361,-79.501076,,
"12 Waring Crt Toronto, ON",Willowdale,3588000,43.77668,-79.401146,,
"46 Cole St Toronto, ON",Downtown,363900,43.660629,-79.364532,,
"3 Burkwood Cres Toronto, ON",Malvern,539900,43.802864,-79.214462,,
"220 Gilbert Ave Toronto, ON",Toronto,559000,43.682990999999994,-79.459412,,
"52 Malta St Toronto, ON",Birch Cliff,599900,43.704281,-79.257225,,
"113 Moreau Tr Toronto, ON",Clairlea,1199000,43.711281,-79.283325,,
"#707 - 1 King St Toronto, ON",Weston,320000,43.701572,-79.52018699999999,,
"28 Rowse Cres Toronto, ON",The Westway,824888,43.691151,-79.54287,,
"52B Hilldale Rd Toronto, ON",Harwood,869000,43.676849,-79.482109,,
"92 Rushley Dr Toronto, ON",Bendale,549900,43.755604,-79.260536,,
"#17 - 117 Omni Dr Toronto, ON",Bendale,439000,43.77195,-79.261711,,
"28 Glanvil Cres Toronto, ON",Malvern,518000,43.813629,-79.221588,,
"36 Bonis Ave Toronto, ON",Tam O'Shanter,500000,43.783947,-79.298721,,
"15 Kengate Dr Toronto, ON",Malvern,830000,43.820240000000005,-79.20294200000001,,
"#4002 - 33 Bay St Toronto, ON",Downtown,430000,43.642509000000004,-79.377365,,
"#67 - 42 Pinery Tr Toronto, ON",Malvern,234900,43.807106,-79.227829,,
"4 Big Red Ave Toronto, ON",Agincourt,629900,43.814487,-79.26992800000001,,
"43B Foch Ave Toronto, ON",Alderwood,1349999,43.595139,-79.545746,,
"700 Wilson Ave Toronto, ON",Downsview,758800,43.731644,-79.462372,,
"18 Dignam Crt Toronto, ON",Bendale,728888,43.754463,-79.243851,,
"383 Shuter St Toronto, ON",Downtown,699900,43.657340999999995,-79.362579,,
"26 JOSEPH ST Toronto, ON",Weston,748800,43.705509,-79.518242,,
"165 Legion Road Toronto, ON",Mimico,399000,43.624207,-79.488228,,
"8 ADAMS DR Toronto, ON",West Hill,1779999,43.763065000000005,-79.19657099999999,,
"#1007 - 2050 Bridletowne Circ Toronto, ON",Milliken,279800,43.797787,-79.313347,,
"#3304 - 21 Grenville St Toronto, ON",Downtown,714900,43.661792999999996,-79.384506,,
"#1501 - 60 Berwick Ave Toronto, ON",Midtown Toronto,419000,43.703773,-79.399658,,
"#514 - 210 Simcoe St Toronto, ON",Downtown,479999,43.652451,-79.388931,,
"#Ph614 - 380 Macpherson Ave Toronto, ON",Midtown Toronto,1080000,43.676369,-79.405739,,
"#912 - 352 Front St Toronto, ON",Downtown,334900,43.643485999999996,-79.392303,,
"#612 - 2 Old Mill Dr Toronto, ON",Lambton Baby Point,539900,43.648071,-79.486664,,
"#17G - 6 Rosebank Dr Toronto, ON",Malvern,249990,43.791725,-79.23687,,
"#1506 - 60 Pavane Link Way Toronto, ON",Flemingdon Park,299000,43.711529,-79.32289899999999,,
"182 Patricia Ave Toronto, ON",Newtonbrook,1480000,43.788563,-79.426552,,
"#08 - 341 Military Tr Toronto, ON",Morningside,429900,43.78614,-79.211952,,
"#2202 - 88 Grangeway Ave Toronto, ON",Woburn,349000,43.773827000000004,-79.250023,,
"16 Larkfield Dr Toronto, ON",Windfields,3388000,43.737522,-79.358696,,
"430 Military Tr Toronto, ON",Morningside,699900,43.788639,-79.207932,,
"17 Hildenboro Sq Toronto, ON",L'Amoreaux,688000,43.801937,-79.321388,,
"14 Miniot Circ Toronto, ON",Kennedy Park,649900,43.727692,-79.269615,,
"#709 - 455 Sentinel Rd Toronto, ON",York University Heights,239000,43.762249,-79.500114,,
"26 Yorkview Dr Toronto, ON",Willowdale,1498000,43.774139,-79.427925,,
"#18 - 170 Wickson Tr Toronto, ON",Malvern,318000,43.805099,-79.21195999999999,,
"553 Blackthorn Ave Toronto, ON",Silverthorn,629000,43.690616999999996,-79.46476,,
"#4012 - 763 Bay St Toronto, ON",Downtown,525900,43.660103,-79.385086,,
"#815 - 39 Queens Quay Way Toronto, ON",Downtown,1349000,43.641346,-79.372421,,
"#308 - 350 Lonsdale Rd Toronto, ON",Midtown Toronto,789000,43.688499,-79.414642,,
"#169 - 28 Stadium Rd Toronto, ON",Niagara,449900,43.633461,-79.399681,,
"#2504 - 500 Sherbourne St Toronto, ON",Downtown,385000,43.667915,-79.375679,,
"#610 - 1169 Queen St Toronto, ON",Little Portugal,418000,43.642593,-79.425537,,
"187 Gowan Ave Toronto, ON",Pape Village,699000,43.68848,-79.347557,,
"119 Park Home Ave Toronto, ON",Willowdale,1998000,43.767403,-79.421387,,
"20 Shrewsbury Sq Toronto, ON",Tam O'Shanter - Sullivan,788000,43.772118,-79.309311,,
"1254 Broadview Ave Toronto, ON",Old East York,850000,43.691109000000004,-79.35553,,
"43 Franel Cres Toronto, ON",Humber Summit,649000,43.753605,-79.569298,,
"#807 - 330 Alton Towers Circ Toronto, ON",Milliken,329000,43.822525,-79.276451,,
"8 Firestone Rd Toronto, ON",Eringate - Centennial - West Deane,799000,43.666061,-79.57621800000001,,
"35 B Green Belt Dr Toronto, ON",Don Mills,868880,43.730297,-79.336617,,
"28 Goodwood Park Cres Toronto, ON",Old East York,539900,43.695007000000004,-79.299088,,
"34 Burnhamthorpe Cres Toronto, ON",Islington,1250000,43.649994,-79.53022800000001,,
"694 Morrish Rd Toronto, ON",Highland Creek,725000,43.79467,-79.17546800000001,,
"#4105 - 2200 Lake Shore Blvd Toronto, ON",Mimico,305000,43.622883,-79.481972,,
"#824 - 525 Wilson Ave Toronto, ON",Wilson Heights,529900,43.734478,-79.446472,,
"20 Warvet Cres Toronto, ON",O'Connor - Parkview,599000,43.708248,-79.302658,,
"#805 - 168 Bonis Ave Toronto, ON",Tam O'Shanter,749800,43.785709000000004,-79.293724,,
"#68 - 15 Pebble Byway Way Toronto, ON",Hillcrest Village,390000,43.802334,-79.353668,,
"#2912 - 275 Yorkland Rd Toronto, ON",Henry Farm,294900,43.774746,-79.336929,,
"6 Woody Vineway Way Toronto, ON",Bayview Village,529000,43.788269,-79.368301,,
"#511 - 301 Prudential Dr Toronto, ON",Dorset Park,241900,43.750229,-79.268051,,
"#411 - 121 Trudelle St Toronto, ON",Eglinton East,185000,43.740406,-79.237946,,
"#2702 - 101 Charles St Toronto, ON",Downtown,559800,43.669643,-79.380608,,
"#301 - 650 SHEPPARD AVE E Toronto, ON",Bayview Village,320000,43.768475,-79.38160699999999,,
"118 Saturn Rd Toronto, ON",Eatonville,1099000,43.641037,-79.573959,,
"5 Compton Dr Toronto, ON",Wexford,799900,43.750195,-79.292679,,
"5 Vankirk Rd Toronto, ON",Dorset Park,639900,43.756271000000005,-79.28295899999999,,
"10 Flora Dr Toronto, ON",McGregor Park,625000,43.742405,-79.281387,,
"70 Poynter Dr Toronto, ON",Richview,785000,43.692615999999994,-79.54583000000001,,
"#2302 - 1 Aberfoyle Cres Toronto, ON",Islington - City Centre West,875000,43.645920000000004,-79.519623,,
"#1703 - 75 QUEENS WHARF RD E Toronto, ON",Downtown,419900,43.638477,-79.397987,,
"#203 - 170 ROEHAMPTON AVE Toronto, ON",Midtown Toronto,339999,43.709068,-79.393547,,
"#207 - 245 DAVISVILLE AVE Toronto, ON",Midtown Toronto,449000,43.699954999999996,-79.387505,,
"#2005 - 103 THE QUEENSWAY AVE Toronto, ON",Swansea,498000,43.636292,-79.470467,,
"#301 - 155 YORKVILLE AVE Toronto, ON",Midtown Toronto,599900,43.670319,-79.394432,,
"#411 - 812 LANSDOWNE AVE Toronto, ON",Wallace Emerson,315000,43.665203000000005,-79.447601,,
"#3409 - 105 THE QUEENSWAY AVE Toronto, ON",Swansea,250000,43.636173,-79.47075699999999,,
"#416 - 103 THE QUEENSWAY AVE Toronto, ON",Swansea,345000,43.636292,-79.470467,,
"#3805 - 8 THE ESPLANADE AVE Toronto, ON",Downtown,899000,43.64613,-79.375778,,
"#614 - 18 VALLEY WOODS RD Toronto, ON",Parkwoods - Donalda,248800,43.752784999999996,-79.332695,,
"#1949 - 25 VIKING LANE Toronto, ON",Islington - City Centre West,538000,43.638737,-79.535606,,
"#603 - 65 SPRING GARDEN AVE Toronto, ON",Willowdale,698000,43.764441999999995,-79.408936,,
"#4105 - 2200 LAKE SHORE BLVD Toronto, ON",Mimico,305000,43.622883,-79.481972,,
"1803 - 1300 ISLINGTON Avenue Toronto, ON",Islington - City Centre West,549000,43.650017,-79.52639,,
"#1706 - 40 RICHVIEW RD Toronto, ON",Humber Heights - Westmount,419900,43.684998,-79.515526,,
"#3007 - 2200 LAKE SHORE BLVD W Toronto, ON",Mimico,469980,43.622883,-79.481972,,
"#607 - 140 WIDDICOMBE HILL BLVD Toronto, ON",Richview,479900,43.677921000000005,-79.556534,,
"2229 LAWRENCE AVE W Toronto, ON",Humber Heights - Westmount,889000,43.697753999999996,-79.524979,,
"#50 - 100 BRIDLETOWNE CIRC Toronto, ON",Bridlewood,479999,43.793938,-79.318443,,
"#820 - 135 VILLAGE GREEN SQ Toronto, ON",Agincourt,272900,43.777565,-79.281006,,
"#711 - 125 VILLAGE GREEN SQ Toronto, ON",Agincourt,325800,43.778103,-79.281586,,
"#312 - 300 ALTON TOWERS CIRC Toronto, ON",Milliken,329900,43.824017,-79.2771,,
"#68 - 15 PEBBLE BYWAY WAY Toronto, ON",Hillcrest Village,390000,43.802334,-79.353668,,
"#120 - 80 HARRISON GARDEN BLVD Toronto, ON",Willowdale,529000,43.756294,-79.406532,,
"#1026 - 80 HARRISON GARDEN BLVD Toronto, ON",Willowdale,548800,43.756294,-79.406532,,
"#1023 - 100 HARRISON GARDEN BLVD Toronto, ON",Willowdale,599900,43.757233,-79.404686,,
"#Ph02 - 51 HARRISON GARDEN BLVD Toronto, ON",Willowdale,459990,43.756668,-79.407768,,
"#1609 - 2015 SHEPPARD AVE E Toronto, ON",Henry Farm,269900,43.775208,-79.336426,,
"#815 - 39 QUEENS QUAY WAY E Toronto, ON",Downtown,1349000,43.641346,-79.372421,,
"#909 - 5 VICORA LINKWAY WAY Toronto, ON",Flemingdon Park,248500,43.711658,-79.324539,,
"#601 - 1555 FINCH AVE E Toronto, ON",Don Valley Village,398000,43.793056,-79.35228000000001,,
"#1110 - 60 PAVANE LINK WAY Toronto, ON",Flemingdon Park,314900,43.711529,-79.32289899999999,,
"#1817 - 800 LAWRENCE AVE W Toronto, ON",Lawrence Heights,328888,43.714591999999996,-79.452911,,
"#502 -50- 255 DUNCAN MILLS RD Toronto, ON",Toronto,589900,43.761299,-79.351776,,
"#801 - 4727 SHEPPARD AVE E Toronto, ON",White Haven,308000,43.789639,-79.25361600000001,,
"#1905 - 17 Anndale Dr Toronto, ON",Willowdale,568000,43.760135999999996,-79.40789000000001,,
"169 Beaconsfield Ave Toronto, ON",Little Portugal,929000,43.649033,-79.427734,,
"#2202 - 88 Grangeway Ave Toronto, ON",Woburn,349000,43.773827000000004,-79.250023,,
"#302 - 169 Fort York Blvd Toronto, ON",Niagara,553000,43.638512,-79.400894,,
"83 Cambridge Ave Toronto, ON",Playter Estates,849000,43.678246,-79.359482,,
"28 COSMIC DR Toronto, ON",Windfields,3488000,43.749664,-79.373573,,
"82 JOSEPH GRIFFITH LANE Toronto, ON",Downsview,499900,43.726799,-79.52217900000001,,
"17 MARTORINO DR Toronto, ON",Kennedy Park,647000,43.723759,-79.270348,,
"#Th7 - 96-104 Coxwell Ave Toronto, ON",Leslieville,779900,43.669174,-79.317986,,
"#501 - 101 Prudential Dr Toronto, ON",Dorset Park,190000,43.749035,-79.266685,,
"1348 QUEEN ST E Toronto, ON",Leslieville,1588888,43.664227000000004,-79.326431,,
"39 Victoria Blvd Toronto, ON",Mount Dennis,480000,43.690044,-79.49445300000001,,
"#1002 - 33 ELMHURST AVE Toronto, ON",Lansing,558888,43.762423999999996,-79.41282700000001,,
"5688 SHEPPARD AVE E Toronto, ON",Malvern,499000,43.79504,-79.234375,,
"45 BARRYMORE RD Toronto, ON",Bendale,589800,43.751591,-79.247688,,
"#1501 - 1121 BAY ST Toronto, ON",Downtown,499999,43.667976,-79.38855,,
"977 Lillian St Toronto, ON",Newtonbrook,1880000,43.793953,-79.409225,,
"#104 - 56 SIDNEY BELSEY CRES Toronto, ON",Mount Dennis,350000,43.692898,-79.506203,,
"190 CHAMBERS AVE Toronto, ON",Silverthorn,624880,43.681507,-79.465294,,
"7 GREENBROOK DR Toronto, ON",Beechborough - Greenbrook,699000,43.696888,-79.476875,,
"206 LAUDER AVE Toronto, ON",Oakwood Village,1459000,43.680222,-79.44054399999999,,
"185 ATLAS AVE Toronto, ON",Midtown Toronto,529000,43.68705,-79.433083,,
"#806 - 335 MILL RD Toronto, ON",Eringate - Centennial - West Deane,259000,43.639858000000004,-79.584564,,
"#508 - 551 THE WEST MALL RD Toronto, ON",Etobicoke West Mall,288000,43.651909,-79.569687,,
"#1111 - 123 Eglinton Ave Toronto, ON",Midtown Toronto,799900,43.707485,-79.39328,,
"37 Stephenfrank Rd Toronto, ON",Bendale,805000,43.758404,-79.257812,,
"#502 - 215 Fort York Blvd Toronto, ON",Niagara,475000,43.636345,-79.404808,,
"#3 - 300 New Toronto St Toronto, ON",New Toronto,699000,43.604565,-79.518341,,
"#2204 - 44 ST JOSEPH ST Toronto, ON",Downtown,410000,43.66592,-79.386963,,
"#3103 - 386 YONGE ST Toronto, ON",Downtown,599900,43.659328,-79.382675,,
"#1711 - 21 WIDMER ST Toronto, ON",Downtown,714900,43.647224,-79.391098,,
"#630 - 20 BRUYERES MEWS Toronto, ON",Niagara,371999,43.637432000000004,-79.401039,,
"379 HARBORD ST Toronto, ON",Little Italy,188000,43.658806,-79.422653,,
"97 GLADSTONE AVE Toronto, ON",Little Portugal,1495000,43.645592,-79.428123,,
"#4910 - 386 YONGE ST Toronto, ON",Downtown,1288000,43.659328,-79.382675,,
"1315 DANFORTH RD Toronto, ON",Eglinton East,629900,43.742371,-79.245285,,
"#207 - 1960 QUEEN ST E Toronto, ON",The Beach,1099500,43.669734999999996,-79.30205500000001,,
"#411 - 12 YONGE ST Toronto, ON",Downtown,539900,43.642872,-79.376221,,
"#901 - 120 LOMBARD ST Toronto, ON",Downtown,350000,43.652531,-79.373039,,
"#703 - 8 MERCER ST Toronto, ON",Downtown,329000,43.645984999999996,-79.389938,,
"#601 - 270 WELLINGTON ST W Toronto, ON",Downtown,367500,43.645069,-79.390862,,
"2373 GERRARD ST E Toronto, ON",Upper Beaches,549900,43.685767999999996,-79.291336,,
"#62 - 55 FOUNDRY AVE Toronto, ON",Davenport,618900,43.670906,-79.449074,,
"105 The Queensway Road Toronto, ON",Swansea,329900,43.636173,-79.47075699999999,,
"#Ph 6 - 130 CARLTON ST Toronto, ON",Downtown,1380000,43.662857,-79.376274,,
"#2504 - 8 MERCER ST Toronto, ON",Downtown,406000,43.645984999999996,-79.389938,,
"#708 - 10 MORRISON ST Toronto, ON",Downtown,479000,43.645573,-79.39899399999999,,
"#629 - 20 BRUYERES MEWS Toronto, ON",Niagara,479000,43.637432000000004,-79.401039,,
"401 PARLIAMENT AVE Toronto, ON",Downtown,169000,43.662125,-79.36685899999999,,
"66 EMERSON AVE Toronto, ON",Wallace Emerson,1075000,43.661148,-79.441711,,
"#2308 - 225 SACKVILLE ST Toronto, ON",Downtown,385000,43.659824,-79.362724,,
"9 KINTYRE AVE Toronto, ON",Riverside,1250000,43.66016,-79.35141800000001,,
"#1019 - 39 QUEENS QUAY E Toronto, ON",Downtown,568888,43.641346,-79.372421,,
"#211 - 510 KING ST E Toronto, ON",Downtown,729900,43.656361,-79.357277,,
"325 WINDERMERE AVE Toronto, ON",Swansea,989000,43.648193,-79.479431,,
"169 BEACONSFIELD AVE Toronto, ON",Little Portugal,949000,43.649033,-79.427734,,
"#1470 - 209 FORT YORK BLVD Toronto, ON",Niagara,545000,43.636963,-79.404671,,
"#520 /52- 62/64 NIAGARA ST Toronto, ON",Niagara,1924000,43.641808000000005,-79.403,,
"#604 - 225 SACKVILLE ST Toronto, ON",Downtown,469900,43.659824,-79.362724,,
"#1002 - 83 REDPATH AVE Toronto, ON",Midtown Toronto,424900,43.706425,-79.39222,,
"#3403 - 105 THE QUEENSWAY Toronto, ON",Swansea,499000,43.636173,-79.47075699999999,,
"#2003 - 1 THE ESPLANADE Toronto, ON",Downtown,480000,43.645695,-79.376144,,
"#209 - 170 AVENUE RD Toronto, ON",Midtown Toronto,498000,43.675331,-79.397125,,
"#2401 - 633 BAY ST Toronto, ON",Downtown,658000,43.656731,-79.383461,,
"#5105 - 2191 YONGE ST Toronto, ON",Davisville,968000,43.705597,-79.397453,,
"476 DOVERCOURT RD Toronto, ON",Dufferin Grove,1900000,43.654331,-79.427017,,
"#423 - 89 MCCAUL ST Toronto, ON",Grange Park,325000,43.653053,-79.390884,,
"#618 - 219 FORT YORK BLVD Toronto, ON",Niagara,319900,43.63665,-79.40570100000001,,
"# 2407 - 75 ST NICHOLAS ST Toronto, ON",Downtown,475000,43.667709,-79.386383,,
"#406 - 78 TECUMSETH ST Toronto, ON",Niagara,664900,43.643116,-79.405334,,
"#1031 - 39 QUEENS QUAY E Toronto, ON",Downtown,464900,43.641346,-79.372421,,
"#4212 - 85 QUEENS WHARF RD Toronto, ON",Downtown,549900,43.638866,-79.398438,,
"#278 - 209 FORT YORK BLVD Toronto, ON",Niagara,489900,43.636963,-79.404671,,
"#1811 - 295 ADELAIDE ST W Toronto, ON",Downtown,419900,43.647663,-79.390419,,
"2052 QUEEN ST E Toronto, ON",The Beach,350000,43.670821999999994,-79.29759200000001,,
"#1805 - 11 PEEL AVE Toronto, ON",Little Portugal,379000,43.642963,-79.428223,,
"#518 - 35 HAYDEN ST Toronto, ON",Downtown,729000,43.669609,-79.384773,,
"6 ROSEHEATH AVE Toronto, ON",East Danforth,569900,43.681171,-79.31703900000001,,
"115 B HOMESTEAD RD Toronto, ON",West Hill,1238000,43.766975,-79.178986,,
"#900 - 33 SHEPPARD AVE Toronto, ON",Willowdale,348800,43.761196000000005,-79.408951,,
"15 COACH LITEWAY WAY Toronto, ON",Newtonbrook,529000,43.780006,-79.450439,,
"#2701 - 155 LEGION RD N Toronto, ON",Mimico,375000,43.62381,-79.488022,,
"23 TARBERT RD Toronto, ON",Bayview Woods - Steeles,1750000,43.802509,-79.390968,,
"229 CATALINA DR Toronto, ON",Guildwood,715000,43.743652000000004,-79.20015,,
"130 SPRING GARDEN AVE Toronto, ON",Willowdale,2450000,43.765537,-79.405388,,
"14 DANESBURY AVE Toronto, ON",Briar Hill,549000,43.702183000000005,-79.444046,,
"106 BALLACAINE DR Toronto, ON",Toronto,1089000,43.6357,-79.495644,,
"#516 - 340 DIXON RD Toronto, ON",Kingsview Village,99900,43.696312,-79.553864,,
"#513 - 4200 BATHURST ST Toronto, ON",Wilson Heights,284000,43.749321,-79.437149,,
"216 B FINCH AVE Toronto, ON",Willowdale,999000,43.775954999999996,-79.433769,,
"#1107 - 3 REAN DR Toronto, ON",Bayview Village,298200,43.765289,-79.382339,,
"97 GALLOWAY RD Toronto, ON",West Hill,599900,43.757496,-79.192497,,
"1375 WILSON AVE Toronto, ON",Downsview,235000,43.722858,-79.498878,,
"34 WHITE BIRCH RD Toronto, ON",Birch Cliff,869000,43.686226,-79.269264,,
"#201 - 80 MARINE PARADE DR Toronto, ON",Mimico,339900,43.625541999999996,-79.477242,,
"#119 - 700 HUMBERWOOD BLVD Toronto, ON",Rexdale,304900,43.724765999999995,-79.616486,,
"#17 - 501 PASSMORE AVE Toronto, ON",Armdale,449000,43.829632000000004,-79.254021,,
"37 BLANEY CRES Toronto, ON",Jane and Finch,609000,43.754471,-79.522911,,
"#1105 - 50 LOTHERTON PKWY Toronto, ON",Glen Park,192900,43.705845000000004,-79.466965,,
"#Uph03 - 1 AVONDALE AVE Toronto, ON",Willowdale,399880,43.757996,-79.409592,,
"#737 - 1881 MCNICOLL AVE Toronto, ON",Milliken,459000,43.810703000000004,-79.302322,,
"#409 - 17 BARBERRY PL Toronto, ON",Bayview Village,309990,43.765186,-79.38472,,
"487 GLENGARRY AVE Toronto, ON",Nortown,2248800,43.72076,-79.425728,,
"#504 - 3 MASSEY SQ Toronto, ON",Old East York,239900,43.696827,-79.29341099999999,,
"#3 - 50 WEYBRIGHT CRT Toronto, ON",Agincourt,235000,43.781467,-79.27889300000001,,
"297 MAXWELL ST Toronto, ON",Bathurst Manor,1098888,43.765511,-79.458313,,
"#104 - 1785 MARKHAM RD Toronto, ON",Malvern,365000,43.795147,-79.23880799999999,,
"#105 - 200 LOTHERTON PTWY Toronto, ON",Glen Park,207777,43.707066,-79.466217,,
"1021 WESTON RD Toronto, ON",Mount Dennis,549000,43.685081,-79.485382,,
"#1207 - 29 ROSEBANK DR Toronto, ON",Malvern,529900,43.791267,-79.234779,,
"7 DARTMOUTH CRES Toronto, ON",Mimico,1579000,43.606827,-79.492538,,
"#1918 - 35 HOLLYWOOD AVE Toronto, ON",Willowdale,478000,43.765842,-79.410057,,
"#506 - 190 MANITOBA ST Toronto, ON",Mimico,320000,43.623661,-79.491394,,
"#2105 - 4968 YONGE ST Toronto, ON",Willowdale,309900,43.76556,-79.41280400000001,,
"#1507 - 90 PARK LAWN RD Toronto, ON",Humber Bay,469900,43.624373999999996,-79.48554200000001,,
"239 TAYSHAM CRES Toronto, ON",Rexdale,549900,43.739346000000005,-79.575073,,
"31 VESSEL CRES Toronto, ON",Port Union,699900,43.777721,-79.137276,,
"2071 KEELE ST Toronto, ON",Silverthorn,589000,43.692989000000004,-79.47444200000001,,
"#3 D - 6 ROSEBANK DR Toronto, ON",Malvern,228000,43.791725,-79.23687,,
"67 PIDGEON ST Toronto, ON",Clairlea - Birchmount,634900,43.716999,-79.277588,,
"36 AMIENS RD Toronto, ON",West Hill,399000,43.775135,-79.187401,,
"#307 - 5795 YONGE ST Toronto, ON",Newtonbrook,339000,43.78434,-79.41544300000001,,
"#2205 - 115 OMNI DR Toronto, ON",Bendale,305990,43.771384999999995,-79.260765,,
"#Uph02 - 885 PROGRESS AVE Toronto, ON",Woburn,155000,43.780998,-79.235863,,
"4 DUBARRY AVE Toronto, ON",West Hill,669900,43.760811,-79.18306,,
"18 SHADBERRY DR Toronto, ON",Hillcrest Village,1499000,43.803513,-79.35165400000001,,
"70 STRUTHERS ST Toronto, ON",Mimico,799900,43.608631,-79.49889399999999,,
"#2807 - 90 PARK LAWN RD Toronto, ON",Humber Bay,457000,43.624373999999996,-79.48554200000001,,
"673 EGLINTON AVE E Toronto, ON",Leaside,1299900,43.711868,-79.3722,,
"34 HELMSDALE CRES Toronto, ON",Rexdale,569900,43.748492999999996,-79.60374499999999,,
"#2515 - 90 PARK LAWN RD Toronto, ON",Humber Bay,370000,43.624373999999996,-79.48554200000001,,
"#2221 - 165 LEGION RD N Toronto, ON",Mimico,319900,43.624207,-79.488228,,
"#812 - 177 LINUS RD Toronto, ON",Don Valley Village,319000,43.791103,-79.357162,,
"602 2737 Keele Street Toronto, ON",Downsview,199900,43.72578,-79.48075899999999,,
"#209 - 238 DORIS AVE Toronto, ON",Willowdale,445000,43.770878,-79.411964,,
"#104 - 80 ALTON TOWERS CIRC Toronto, ON",Toronto,329900,43.824078,-79.27377299999999,,
"#1903 - 25 TOWN CENTRE CRT Toronto, ON",Bendale,293000,43.773403,-79.254951,,
"#607 - 4 ELSINORE PATH Toronto, ON",New Toronto,248888,43.601498,-79.51007800000001,,
